"Chloé"|"Kagami"|-0.309714376926422|"What do you think you're doing sitting next to my Adrikins?That's my seat. "
"Kagami"|"Adrien"|-0.657412499189377|"Don't ever touch me again. Don't ever speak to me again. Don't ever look at me again."
"Adrien"|"Mrs. Tsurugi"|-0.487415969371796|" Kon ban wa Tsurugi-sanDozo yoroshiku onegaishimasu"
"Mrs. Tsurugi"|"Gabriel"|0.697748899459839|" Gabriel-san. Per our discussion at our last meeting, I've brought these documents."
"Gabriel"|"Nathalie"|0.25822901725769|" Domo arigato, Tsurugi-san. "
"Nathalie"|"Adrien"|0.628999710083008|" Please follow me. "
"Adrien"|"Kagami"|0.612024188041687|" I'm glad to see you again, Kagami!"
"Kagami"|"Chloé"|-0.0485082864761353|" Me too, Adrien. "
"Chloé"|"Marinette"|0.443322896957397|"Okay. We need a plan."
"Marinette"|"Chloé"|-0.0303782224655151|" What do you mean, a plan?"
"Chloé"|"Marinette"|-0.386680543422699|"A plan! You know, a seat chart of the theater!I don't believe this! Adrien and Kagami are going to be sitting next to each other while I'm two rows behind!? Utterly ridiculous!"
"Marinette"|"Chloé"|-0.477936863899231|" Yeah, well, I don't even have a seat so—"
"Chloé"|"Marinette"|-0.222084045410156|" If we get rid of Kagami before the movie starts, there'll be an extra seat for you."
"Marinette"|"Chloé"|-0.65155041217804|" We can't do that!"
"Chloé"|"Marinette"|0.568005681037903|" Remember what you said to me once, Marinette? All that is necessary for the triumph of evil is that good people do nothing.Well today, the evil is her and the good people are us!"
"Marinette"|"Chloé"|-0.0275588631629944|" I'm not too sure about this."
"Chloé"|"Marinette"|-0.0765095949172974|" Fine! Keep on not being sure about it and tomorrow, Adrien and Kagami will be on a plane headed for Japan!"
"Marinette"|"Chloé"|-0.647607415914536|" Adrien? Japan? There's no way!"
"Chloé"|"Marinette"|-0.0811540484428406|" You think? They're already going to the movies together, their parents are signing papers together. "
"Marinette"|"Tikki"|-0.626495063304901|"We can't let her do that!"
"Tikki"|"Marinette"|-0.485058844089508|" Marinette! Surely you're not gonna team up with Chloé?!"
"Marinette"|"Adrien"|-0.172953724861145|" I'm just stopping Kagami from kidnapping Adrien and taking him off to Japan. He's too nice to see what she's really up to!"
"Adrien"|"Chloé"|0.221539378166199|" Well I'm more of a dog person... "
"Chloé"|"Marinette"|-0.290762305259705|" Alright.Garbage bag, ladle and what?I asked you to get some rope!"
"Marinette"|"Chloé"|-0.630054116249084|" All I could find was this cooking string. You know, for tying up roasts."
"Chloé"|"Marinette"|-0.432604908943176|" Do I look like someone who knows anything about cooking roasts? "
"Marinette"|"Marinette"|-0.0561403036117554|" Hey, wait!"
"Marinette"|"Chloé"|-0.600208699703217|" Chloé! We can't do this!"
"Chloé"|"Chloé"|0.014269232749939|" Listen, Marinette! If we don't sacrifice a few macarons now Adrien is going to be eating sushi for the rest of his life!"
"Chloé"|"Marinette"|-0.726709425449371|" You better not screw this up, Dupain-Cheng."
"Marinette"|"Thomas"|0.578547358512878|"I'm doing this for you, Adrien."
"Thomas"|"Children"|0.372877240180969|" Woah!"
"Children"|"Thomas"|-0.349401533603668|" Ladybug! Where's Ladybug?"
"Thomas"|"Teacher"|0.297682166099548|" Hey, kids!"
"Teacher"|"Children"|0.233181357383728|" Ladybug isn't here children. We came here to meet the director of the movie."
"Children"|"Chloé"|-0.289421319961548|" Aw."
"Chloé"|"Marinette"|0.254966378211975|"Hold this for me."
"Marinette"|"Marinette"|0.436612725257874|" Thank you, Adrien! "
"Marinette"|"Adrien"|0.687168002128601|" Here, Adrien. This is, uh, your favorite flavored macaron. Er, of course I'm just guessing. I mean, how would I know, right?But people do sometimes prefer some things to other things so... Here!"
"Adrien"|"Chloé"|-0.1335289478302|" Uh… thanks, Marinette!"
"Chloé"|"Adrien"|-0.718839526176453|" What were you doing with that macaron? That was not part of the plan!"
"Adrien"|"Kagami"|-0.738303571939468|" Kagami is something wrong?"
"Kagami"|"Chloé"|0.733683466911316|" These shoes belonged to my grandmother."
"Chloé"|"Adrien"|0.32807719707489|" Hah! This is a part of the plan."
"Adrien"|"Chloé"|0.217870116233826|" Sit down. I'll help you."
"Chloé"|"Marinette"|-0.502513110637665|" Phase two, Dupain-Cheng."
"Marinette"|"Mrs. Tsurugi"|0.617176175117493|" Can you please autograph this for me, Jagged? "
"Mrs. Tsurugi"|"Child"|-0.518932223320007|" Kagami! "
"Child"|"Thomas"|-0.65788322687149|" But if you didn't make the story or the drawings, then you didn't do anything."
"Thomas"|"Children"|-0.389339029788971|" What's happening?"
"Children"|"Thomas"|-0.762886315584183|" Eww!"
"Thomas"|"Tom"|-0.624605774879456|" This macaron contains almonds!I specifically told you that I'm allergic to almonds!"
"Tom"|"Marinette"|-0.548312813043594|" We were so careful about that. All the macarons are made from coconut."
"Marinette"|"Thomas"|-0.470000028610229|" Uh, oh. All but one!"
"Thomas"|"Marinette"|-0.0638545751571655|" What? What in the- Who put this cake on this seat!?"
"Marinette"|"Thomas"|-0.686483949422836|" I should have known! How could one of Chloé's plans end in anything but disaster?"
"Thomas"|"Sabine"|-0.755519732832909|" I spent three years of my life working day in day out for this! What was meant to be my night is ruined! "
"Sabine"|"Thomas"|0.427397966384888|" I'll take those, Tom. "
"Thomas"|"Hawk Moth"|-0.674990773200989|" Oh, nobody could care less about me. "
"Hawk Moth"|"Hawk Moth"|-0.516586750745773|" Ah! The behind-the-scenes creator who never gets any of the credit. The perfect type of injustice for my akumas.Fly away, creature of the dark and evilize his broken heart!"
"Hawk Moth"|"Thomas"|0.757233023643494|"Animaestro. You're going to show everyone who you really are with a power as limitless as your imagination. All I ask in return are Cat Noir and Ladybug's miraculous."
"Thomas"|"Mrs. Tsurugi"|0.676116228103638|" I want them all to see what a director is capable of! "
"Mrs. Tsurugi"|"Marinette"|0.661439299583435|" Now I understand why Kagami speaks so much about you. Your father has raised you to be a refined young man! "
"Marinette"|"Chloé"|-0.6419358253479|" The plan is a total disaster! Adrien and Kagami are even closer now than they were before."
"Chloé"|"Marinette"|-0.769261479377747|" You ruined EVERYTHING, Dupain-Cheng. What was it with that macaron, anyway?"
"Marinette"|"Chloé"|0.522523760795593|" Er. It was a special passion fruit macaron."
"Chloé"|"Doorman"|-0.278181374073029|" But that's the favorite of... No. Don't tell me that!You've got a crush on ADRIEN!That is ridiculous. Utterly ridiculous. You're a nobody in his eyes and you'll always be a nobody. Watch, I'll prove it.Adrikins!"
"Doorman"|"Animaestro"|-0.656676292419434|"Who are you? You can't come- wah!"
"Animaestro"|"Chloé"|-0.277543783187866|" So you really think a director does nothing? Let me show you exactly what I'm capable of."
"Chloé"|"Animaestro"|-0.552448451519012|" Come on! Get a grip! Hey, Adrikins. You'll never guess- "
"Animaestro"|"Animaestro"|-0.667879819869995|" Oh, come on! Don't leave! The show's just getting started!"
"Animaestro"|"Marinette"|-0.45095556974411|" Roar! "
"Marinette"|"Marinette"|-0.543322086334229|" I promise I'll never take Chloé's advice again!"
"Marinette"|"Cat Noir"|-0.203119039535522|" Tikki, spots on! Yeah!"
"Cat Noir"|"Animaestro"|-0.639442890882492|" We'd have come to your movie premiere if we'd have known how upset you were gonna get."
"Animaestro"|"Ladybug"|0.0189281702041626|" Cat Noir and Ladybug."
"Ladybug"|"Animaestro"|-0.527146726846695|" What's with that trailer too? I am not scared of cats, at all."
"Animaestro"|"Cat Noir"|-0.328133285045624|" You haven't even seen the movie and you're already slamming it?"
"Cat Noir"|"Ladybug"|-0.25557804107666|" He does have a point, you know."
"Ladybug"|"Cat Noir"|-0.712644875049591|" I wasn't slamming it. It's called constructive criticism! "
"Cat Noir"|"Animaestro"|0.567453622817993|" Nice work, M’lady."
"Animaestro"|"Animaestro"|0.657704472541809|" So it's always about you, isn't it? From now on, everybody will be looking at me!Let's see how much you enjoy the true power of animation."
"Animaestro"|"Cat Noir"|0.620188117027283|" I am the only true hero."
"Cat Noir"|"Ladybug"|-0.0234010219573975|" Stay behind me M'lady"
"Ladybug"|"Cat Noir"|-0.448348045349121|" Are you okay, Cat Noir?"
"Cat Noir"|"Ladybug"|-0.0954572558403015|" Watch out!How do you beat a 2D character?"
"Ladybug"|"Cat Noir"|-0.272813081741333|" The only thing that doesn't change when he transforms is his mask."
"Cat Noir"|"Animaestro"|0.338667511940002|" The akuma must be in it."
"Animaestro"|"Ladybug"|-0.557066440582275|" Fear the power of cartoons!"
"Ladybug"|"Cat Noir"|-0.636079430580139|" How about you fear the power of the Camera) A camera?"
"Cat Noir"|"Animaestro"|0.521727323532104|" Of course! Who better to make a movie about Cat Noir and Ladybug, than Ladybug and Cat Noir?"
"Animaestro"|"Cat Noir"|0.261122941970825|" YEAH! "
"Cat Noir"|"Hawk Moth"|-0.562177658081055|" He really doesn't take kindly to competition."
"Hawk Moth"|"Cat Noir"|0.437513470649719|"Take their Miraculous! They're at your mercy!"
"Cat Noir"|"Ladybug"|-0.676202446222305|" I can't see anything."
"Ladybug"|"Cat Noir"|0.610955715179443|" Protect your Miraculous. He could be anywhere! "
"Cat Noir"|"Civilian"|-0.44209760427475|" Move! "
"Civilian"|"Cat Noir"|-0.217212915420532|" Is everything okay down there?"
"Cat Noir"|"Ladybug"|-0.751336842775345|" He's gone. Why didn't he attack us while we were blinded?"
"Ladybug"|"Ladybug"|0.0393255949020386|" I don't know. It doesn't make any sense. Something must have happened that we didn't see which explains why the Lucky Charm was a camera."
"Ladybug"|"Cat Noir"|0.610955715179443|"Protect your Miraculous. He could be anywhere!"
"Cat Noir"|"Ladybug"|-0.598653674125671|" Did you just pause the image?"
"Ladybug"|"Cat Noir"|-0.63452997803688|" No, did you see him freeze?"
"Cat Noir"|"Ladybug"|-0.702966332435608|" No. I had my eyes closed because of the smoke."
"Ladybug"|"Cat Noir"|-0.135077178478241|" Me too."
"Cat Noir"|"Ladybug"|-0.271807134151459|" Okay, so that's why he didn't take our Miraculous."
"Ladybug"|"Cat Noir"|-0.611382246017456|" Nobody's watching him…"
"Cat Noir"|"Ladybug"|-0.639681875705719|" …he stops moving!"
"Ladybug"|"Cat Noir"|-0.548053115606308|" Just like a movie. If nobody watches it it's as if it didn't exist!"
"Cat Noir"|"Civilian"|0.295287251472473|" Now we know how to defeat him. "
"Civilian"|"Cat Noir"|0.520127773284912|" Woah. This is the craziest show I've ever seen. "
"Cat Noir"|"Ladybug"|-0.72099170088768|" Uh oh. It won't be easy getting people to stop watching him now. Looks like this show is a sellout!"
"Ladybug"|"Cat Noir"|-0.133033812046051|"Time for the end credits, Cat Noir.Close your eyes! Everybody stop watching him."
"Cat Noir"|"Ladybug"|-0.422452628612518|" Just because it's colorful and shiny doesn't mean it's not extremely dangerous."
"Ladybug"|"Cat Noir"|-0.0433047413825989|" TV! Of course! Cat Noir keep him busy."
"Cat Noir"|"Animaestro"|0.200598955154419|"So... You jealous of our success, huh?"
"Animaestro"|"Ladybug"|0.0260244607925415|" You can play the smart alec cat but once I have your Miraculous everyone will forget about you soon enough."
"Ladybug"|"Animaestro"|-0.662225991487503|"You.Yes, you who are watching from the other side of the screen. Close your eyes, do not look at Animaestro. Turn off your screen. Come on, we need each and every one of you. It's the only way to stop him."
"Animaestro"|"Hawk Moth"|-0.643968194723129|" Ha! You can tell everyone to close their eyes and switch off their TVs, but there will always be at least one person watching me."
"Hawk Moth"|"Ladybug"|0.219581604003906|"I wouldn't miss this show for anything."
"Ladybug"|"Hawk Moth"|-0.57367342710495|" I'm sorry Nadja, but this time there will be no live coverage. "
"Hawk Moth"|"Ladybug"|0.634937524795532|" What? No!Animaestro. Hurry up and bring me their Miraculous."
"Ladybug"|"Cat Noir"|-0.742738574743271|" Wah!"
"Cat Noir"|"Animaestro"|-0.726003736257553|" Cataclysm!"
"Animaestro"|"Cat Noir"|0.554355978965759|" Everybody must watch ANIMATION! "
"Cat Noir"|"Ladybug"|-0.525896012783051|" Funny, cause I think we're the last ones."
"Ladybug"|"Animaestro"|0.461583495140076|" And once we close our eyes. It’s time for the end credits, Animaestro!"
"Animaestro"|"Gabriel"|-0.586760878562927|" No! "
"Gabriel"|"Ladybug"|-0.581297487020493|" No. No!"
"Ladybug"|"Cat Noir"|-0.552283972501755|" Shut your eyes tight, Cat Noir."
"Cat Noir"|"Ladybug"|-0.0990386605262756|" You know I trust you blindly."
"Ladybug"|"Thomas"|-0.19311660528183|"No more evildoing for you, little akuma! Time to de-evilize!Gotcha!Bye-bye, little butterfly.Miraculous Ladybug! "
"Thomas"|"Ladybug"|-0.0493547320365906|" Huh? What am I doing here? Cat Noir and Ladybug?"
"Ladybug"|"Cat Noir"|-0.231894493103027|"In the flesh."
"Cat Noir"|"Ladybug"|-0.351265549659729|" You're about to transform back, M’lady."
"Ladybug"|"Gabriel"|-0.808937206864357|" Bug out!"
"Gabriel"|"Marinette"|0.315053462982178|" Ladybug, Cat Noir. Enjoy your apparent victory, because as in all the best tragedies, triumph always comes before failure."
"Marinette"|"Chloé"|0.382700800895691|" Chloé! Please don't tell Adrien I have a crush on him!"
"Chloé"|"Thomas"|-0.487303972244263|"In this world, there are those who work and those who shine. Forever there will be this division between us, Dupain-Cheng.Which is why you and I will never be a team. I'm not going to tell him. You're not worth the extra attention. "
"Thomas"|"Marinette"|0.700922727584839|"You know what. Take my seat and enjoy the movie. I've seen it ten times or more. What matters the most for the movie is to be seen by people who really want to see it right?"
"Marinette"|"Thomas"|-0.34275895357132|"But... I-I... Uh... But..."
"Thomas"|"Marinette"|-0.665964812040329|" Sorry, I guess you don't know who I am either"
"Marinette"|"Thomas"|0.771450519561768|" Of course do. You're Thomas Astruc the movie director!Oh thank you, thank you, thank you, thank you, thank you!"
"Thomas"|"Adrien"|0.784508228302002|" She recognized me. Somebody actually recognized me!This is the best day of my life! "
"Adrien"|"Marinette"|-0.621179223060608|" Awesome you could get in, Marinette. And I'm really sorry I didn't get to taste your macaron. It looked delicious."
"Marinette"|"Trailer"|-0.222069382667542|" It's no biggie. There will be tons of other macarons, I mean, occasions."
